,id,title,type,genres,averageRating,numVotes,releaseYear,idjw,NbDiff,Diff
1174,tt5614844,Cloak & Dagger,tvSeries,"Action, Adventure, Drama",6.6,23409.0,2018.0,ts41340,0.0,[]
1175,tt5057130,Medici,tvSeries,"Biography, Drama, History",7.8,23392.0,2016.0,ts42077,0.0,[]
1176,tt2183641,Ripper Street,tvSeries,"Crime, Drama, Mystery",8.1,23387.0,2012.0,ts20491,0.0,[]
1177,tt0235923,Invader ZIM,tvSeries,"Action, Adventure, Animation",8.4,23316.0,2001.0,ts21969,0.0,[]
1178,tt0262985,Queer as Folk,tvSeries,"Drama, Romance",8.5,23260.0,2000.0,ts21550,0.0,[]
1179,tt27713897,Arnold,tvMiniSeries,"Biography, Documentary",8.0,23253.0,2023.0,ts389339,1.0,['https://www.netflix.com/title/81317673']
1180,tt6025022,Justice League Unlimited,tvSeries,"Action, Adventure, Animation",8.7,23248.0,2004.0,ts85715,0.0,[]
1181,tt0130414,Merlin,tvMiniSeries,"Action, Adventure, Drama",7.1,23224.0,1998.0,ts22189,0.0,[]
1182,tt2244495,The Eric Andre Show,tvSeries,"Comedy, Talk-Show",8.5,23207.0,2012.0,ts19046,3.0,"['https://app.primevideo.com/detail?gti=amzn1.dv.gti.4cbf9834-f066-494d-a775-2867af27cfcb', 'https://play.max.com/video/watch/f9762728-3229-4597-92f0-5ecd5ed51fdd?utm_source=universal_search', 'https://www.mycanal.fr/series/the-eric-andre-show/h/40597417_50889']"
1183,tt28106741,IC 814: The Kandahar Hijack,tvMiniSeries,"Drama, History, Thriller",5.8,23106.0,2024.0,ts392845,1.0,['https://www.netflix.com/title/81265803']
1184,tt14674086,Welcome to Wrexham,tvSeries,"Documentary, Reality-TV, Sport",8.3,23086.0,2022.0,ts295157,1.0,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fbienvenue-a-wrexham%2F4NwOxyDF4T3A&subId3=justappsvod']
1185,tt20859920,Alchemy of Souls,tvSeries,"Action, Drama, Fantasy",8.7,23072.0,2022.0,ts312082,1.0,['https://www.netflix.com/title/81517188']
1186,tt0780362,Jane Eyre,tvMiniSeries,"Drama, Romance",8.3,23060.0,2006.0,ts28425,0.0,[]
1187,tt8235236,Paradise PD,tvSeries,"Action, Animation, Comedy",6.8,22979.0,2018.0,ts83540,1.0,['https://www.netflix.com/title/80191522']
1188,tt18075020,Who Is Erin Carter?,tvMiniSeries,"Action, Adventure, Crime",6.5,22960.0,2023.0,ts330708,1.0,['https://www.netflix.com/title/81476887']
1189,tt6724368,Fi,tvSeries,"Drama, Romance",7.8,22952.0,2017.0,ts56276,0.0,[]
1190,tt14069590,Dota: Dragon's Blood,tvSeries,"Action, Adventure, Animation",7.7,22951.0,2021.0,ts273100,1.0,['https://www.netflix.com/title/80994336']
1191,tt22797582,American Nightmare,tvMiniSeries,"Crime, Documentary, Mystery",7.5,22917.0,2024.0,ts370826,1.0,['https://www.netflix.com/title/81620852']
1192,tt0101081,Dinosaurs,tvSeries,"Comedy, Family, Fantasy",7.5,22908.0,1991.0,ts8909,0.0,[]
1193,tt0057729,The Addams Family,tvSeries,"Comedy, Family, Horror",8.0,22905.0,1964.0,ts4198,0.0,[]
1194,tt6729080,Collateral,tvMiniSeries,"Crime, Drama, Mystery",6.8,22874.0,2018.0,ts78430,1.0,['https://www.netflix.com/title/80185171']
1195,tt1181917,The Suite Life on Deck,tvSeries,"Action, Adventure, Comedy",6.4,22839.0,2008.0,ts21164,1.0,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fla-vie-de-croisiere-de-zack-et-cody%2F6cByS05HrdPJ&subId3=justappsvod']
1196,tt11239552,Itaewon Class,tvSeries,"Drama, Romance",8.1,22798.0,2020.0,ts223240,1.0,['https://www.netflix.com/title/81193309']
1197,tt1693592,Vera,tvSeries,"Crime, Drama, Mystery",8.2,22783.0,2011.0,ts20528,1.0,['https://www.canalplus.com/series/les-enquetes-de-vera/h/4547217_50076']
1198,tt8050756,The Owl House,tvSeries,"Action, Adventure, Animation",8.6,22769.0,2020.0,ts113447,1.0,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fluz-a-osville%2F4cOTrEy0YyaX&subId3=justappsvod']
1199,tt4555364,Knightfall,tvSeries,"Action, Adventure, Drama",6.8,22725.0,2017.0,ts74809,0.0,[]
1200,tt21217912,Trainwreck: Woodstock '99,tvMiniSeries,"Documentary, History, Music",7.4,22718.0,2022.0,ts360095,1.0,['https://www.netflix.com/fr-en/title/81280924']
1201,tt5822112,Rabbit Hole,tvSeries,"Action, Drama, Thriller",7.4,22698.0,2023.0,ts328279,3.0,"['https://app.primevideo.com/detail?gti=amzn1.dv.gti.589909a6-5147-4282-af97-7780a0808551', 'https://tv.apple.com', 'https://www.paramountplus.com/shows/rabbit-hole/video/yWYgTS1SiMHqu5zCSiIUlf8ogKDzFt5q/rabbit-hole-pilot?searchReferral=']"
1202,tt0108872,My So-Called Life,tvSeries,"Comedy, Drama, Romance",8.4,22667.0,1994.0,ts26219,0.0,[]
1203,tt27121273,Assasination Classroom,tvSeries,"Animation, Comedy, Family",8.0,22662.0,2015.0,ts21984,3.0,"['https://animationdigitalnetwork.com/video/390-assassination-classroom-saison-2/6982-episode-2', 'https://www.netflix.com/title/80045948', 'https://app.primevideo.com/detail?gti=amzn1.dv.gti.1aba2371-1710-a992-9233-6ab3091055d1']"
1204,tt11097240,Obliterated,tvSeries,"Action, Comedy, Drama",6.8,22646.0,2023.0,ts221678,1.0,['https://www.netflix.com/title/81413928']
1205,tt11656892,Des,tvMiniSeries,"Biography, Crime, Drama",7.6,22574.0,2020.0,ts232928,0.0,[]
1206,tt2581458,Looking,tvSeries,"Comedy, Drama, Romance",8.2,22573.0,2014.0,ts20255,3.0,"['https://app.primevideo.com/detail?gti=amzn1.dv.gti.3ab6b815-9506-bb6e-4114-970f57f4c5a3', 'https://play.max.com/video/watch/1f50cd34-8b67-4ab3-979d-99d9c58bbbc5?utm_source=universal_search', 'https://www.mycanal.fr/series/looking/h/40431575_50889']"
1207,tt4279012,Death Parade,tvMiniSeries,"Animation, Drama, Mystery",7.8,22541.0,2015.0,ts21983,0.0,[]
1208,tt0259141,Jackie Chan Adventures,tvSeries,"Action, Adventure, Animation",7.4,22538.0,2000.0,ts21558,0.0,[]
1209,tt0319931,American Idol,tvSeries,"Documentary, Game-Show, Music",4.3,22526.0,2002.0,ts5780,0.0,[]
1210,tt31433814,Doctor Who,tvSeries,"Adventure, Drama, Sci-Fi",6.2,22459.0,2023.0,ts422861,1.0,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fdoctor-who%2F1ml73V6phgyZ&subId3=justappsvod']
1211,tt5957766,Loudermilk,tvSeries,"Comedy, Drama",7.9,22443.0,2017.0,ts74886,0.0,[]
1212,tt2674806,Inside No. 9,tvSeries,"Comedy, Crime, Drama",8.5,22439.0,2014.0,ts389374,0.0,[]
1213,tt0096557,Chip 'n' Dale Rescue Rangers,tvSeries,"Action, Adventure, Animation",7.6,22424.0,1989.0,ts11857,1.0,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Ftic-et-tac-les-rangers-du-risque%2F3XQjKZ32LuES&subId3=justappsvod']
1214,tt5905354,Vikingane,tvSeries,"Comedy, History",7.7,22414.0,2016.0,ts70529,1.0,['https://www.netflix.com/title/80180182']
1215,tt0105929,Absolutely Fabulous,tvSeries,Comedy,8.2,22393.0,1992.0,ts5804,0.0,[]
1216,tt0300865,That's So Raven,tvSeries,"Comedy, Family, Fantasy",6.7,22377.0,2003.0,ts21763,1.0,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fphenomene-raven%2F7QEGF45PWksK&subId3=justappsvod']
1217,tt0321021,Without a Trace,tvSeries,"Crime, Drama, Mystery",7.0,22366.0,2002.0,ts22050,1.0,['https://app.primevideo.com/detail?gti=amzn1.dv.gti.8eb7f18c-ced4-6a54-f17e-a348c374ee2c']
1218,tt9348692,Criminal: UK,tvSeries,"Crime, Drama, Mystery",7.7,22354.0,2019.0,ts284800,1.0,['https://www.netflix.com/title/80216172']
1219,tt2953250,Shining Girls,tvSeries,"Crime, Drama, Mystery",7.4,22273.0,2022.0,ts251525,1.0,['https://tv.apple.com/fr/episode/coupure/umc.cmc.1pdlejgzfchfvxrhjtqvocsjf?at=1000l3V2&ct=app_tvplus&itscg=30200&itsct=justwatch_tv_12&playableId=tvs.sbd.4000%3AA0014701001&showId=umc.cmc.22xs4xobsimzy5qqdif0rhmdy']
1220,tt30317229,La Palma,tvMiniSeries,Drama,6.2,22266.0,2024.0,ts459995,1.0,['https://www.netflix.com/title/81640070']
1221,tt4192782,Glitch,tvSeries,"Drama, Horror, Sci-Fi",7.2,22236.0,2015.0,ts36177,1.0,['https://www.netflix.com/title/80108495']
1222,tt0083466,Police Squad!,tvSeries,"Comedy, Crime",8.4,22212.0,1982.0,ts25270,0.0,[]
1223,tt2177489,Baby Daddy,tvSeries,"Comedy, Drama, Family",7.3,22207.0,2012.0,ts6291,0.0,[]
1224,tt0386180,Drawn Together,tvSeries,"Animation, Comedy",7.1,22204.0,2004.0,ts516,0.0,[]
1225,tt0366005,Danny Phantom,tvSeries,"Action, Adventure, Animation",7.2,22091.0,2003.0,ts13001,3.0,"['https://app.primevideo.com/detail?gti=amzn1.dv.gti.f57441e1-4491-4857-b32c-40961fbadc2a', 'https://tv.apple.com', 'https://www.paramountplus.com/shows/danny-phantom/video/6TQgh3C5f7_BqJFuj1uBS2C8leeBfVCM/danny-phantom-mystery-meat?searchReferral=']"
1226,tt5056196,Catch-22,tvMiniSeries,"Action, Comedy, Drama",7.7,22046.0,2019.0,ts84285,0.0,[]
1227,tt28267514,"Thank You, Next",tvSeries,"Comedy, Drama, Romance",6.0,22030.0,2024.0,ts394265,1.0,['https://www.netflix.com/title/81637609']
1228,tt11407524,Hostel Daze,tvSeries,"Comedy, Drama",8.5,22012.0,2019.0,ts223381,0.0,[]
1229,tt16913068,Shahmaran,tvSeries,"Adventure, Drama, Fantasy",5.6,22010.0,2023.0,ts372806,1.0,['https://www.netflix.com/title/81354934']
1230,tt3337194,From Dusk Till Dawn: The Series,tvSeries,"Action, Crime, Fantasy",6.8,21986.0,2014.0,ts20288,0.0,[]
1231,tt13875494,Tracker,tvSeries,"Crime, Drama",7.1,21942.0,2024.0,ts279807,1.0,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Ftracker%2F6xdVN5vzeefJ&subId3=justappsvod']
1232,tt1826805,Pan Am,tvSeries,"Drama, History, Romance",7.1,21900.0,2011.0,ts21931,0.0,[]
1233,tt2069441,The Future Diary,tvSeries,"Action, Animation, Comedy",7.4,21851.0,2011.0,ts22232,2.0,"['https://app.primevideo.com/detail?gti=amzn1.dv.gti.ac7e0fa4-9b62-4a7c-9382-5f9cce319910', 'https://www.crunchyroll.com/watch/GYE57P28R']"
1234,tt7259746,Queer Eye,tvSeries,Reality-TV,8.5,21840.0,2018.0,ts78558,2.0,"['https://www.netflix.com/title/80160037', 'https://www.hayu.com/show/episode/69477416066']"
1235,tt7765404,Wayne,tvSeries,"Action, Comedy, Drama",8.3,21806.0,2019.0,ts85747,0.0,[]
1236,tt1839683,Awake,tvSeries,"Drama, Fantasy, Mystery",7.8,21789.0,2012.0,ts14059,0.0,[]
1237,tt2521668,The Returned,tvSeries,"Drama, Fantasy, Horror",8.0,21777.0,2012.0,ts20499,2.0,"['https://www.canalplus.com/series/les-revenants-saison-1-episode-1/h/4443719_50001?episodeId=883144_50001', 'https://www.canalplus.com/series/les-revenants/h/883144_50001']"
1238,tt0346314,Ghost in the Shell: Stand Alone Complex,tvSeries,"Action, Animation, Crime",8.4,21747.0,2002.0,ts20317,1.0,['https://app.primevideo.com/detail?gti=amzn1.dv.gti.dcfb3fe0-7172-4752-9364-09365cda1e91']
1239,tt7263154,Undercover,tvSeries,"Crime, Drama, Thriller",7.8,21742.0,2019.0,ts88469,1.0,['https://www.netflix.com/title/80225312']
1240,tt6297682,Seven Seconds,tvMiniSeries,"Crime, Drama",7.7,21737.0,2018.0,ts77197,1.0,['https://www.netflix.com/title/80117555']
1241,tt1280822,Drop Dead Diva,tvSeries,"Comedy, Drama",7.5,21628.0,2009.0,ts8112,1.0,['https://app.primevideo.com/detail?gti=amzn1.dv.gti.71bf27b5-79c4-418b-9dc6-12972db9357e']
1242,tt7278862,My Brilliant Friend,tvSeries,Drama,8.6,21627.0,2018.0,ts79780,2.0,"['https://www.canalplus.com/series/l-amie-prodigieuse-saison-1-episode-1/h/10659485_50001?episodeId=10667518_50001', 'https://www.canalplus.com/series/lamie-prodigieuse/h/10667518_50001']"
1243,tt0408381,Doc Martin,tvSeries,"Comedy, Drama, Romance",8.4,21518.0,2004.0,ts7374,0.0,[]
1244,tt1285482,Dead Set,tvMiniSeries,"Drama, Horror, Reality-TV",7.6,21515.0,2008.0,ts15986,1.0,['https://app.primevideo.com/detail?gti=amzn1.dv.gti.04b6b4e7-214a-2950-7471-7f6f6cf142f6']
1245,tt0289830,Taken,tvMiniSeries,"Drama, Mystery, Sci-Fi",7.8,21501.0,2002.0,ts20827,0.0,[]
1246,tt1842530,Unforgettable,tvSeries,"Crime, Drama, Mystery",6.8,21492.0,2011.0,ts21245,1.0,['https://app.primevideo.com/detail?gti=amzn1.dv.gti.a8138c45-7b20-43af-a585-4c6819f415af']
1247,tt6692188,El Chapo,tvSeries,"Biography, Crime, Drama",7.8,21491.0,2017.0,ts56718,1.0,['https://www.netflix.com/title/80133042']
1248,tt1819654,Ringer,tvSeries,"Crime, Drama, Mystery",6.9,21423.0,2011.0,ts21133,0.0,[]
1249,tt14833612,Castlevania: Nocturne,tvSeries,"Action, Adventure, Animation",7.5,21403.0,2023.0,ts286578,1.0,['https://www.netflix.com/title/81436901']
1250,tt12074628,Smiling Friends,tvSeries,"Animation, Comedy, Short",8.5,21399.0,2020.0,ts288175,2.0,"['https://app.primevideo.com/detail?gti=amzn1.dv.gti.48222c84-9419-4bcc-885e-8ad4ec3bf0d8', 'https://play.max.com/video/watch/36802efc-498a-471d-ba62-40ac4759b8de?utm_source=universal_search']"
1251,tt3560084,NCIS: New Orleans,tvSeries,"Action, Adventure, Crime",6.8,21394.0,2014.0,ts20880,0.0,[]
1252,tt12197698,Leverage: Redemption,tvSeries,"Crime, Mystery, Thriller",8.1,21384.0,2021.0,ts289336,3.0,"['https://app.primevideo.com/detail?gti=amzn1.dv.gti.f616a5eb-de5d-46d6-82b8-b4b499697b94', 'https://play.max.com/video/watch/34bb942a-5b5c-4328-9d7a-feee6680e861?utm_source=universal_search', 'https://app.primevideo.com/detail?gti=amzn1.dv.gti.43cca348-d8a3-4dba-9fe6-8ddfc0c8b451']"
1253,tt8518136,Dickinson,tvSeries,"Biography, Comedy, Drama",7.7,21368.0,2019.0,ts317072,1.0,['https://tv.apple.com/fr/episode/comme-je-ne-pouvais-marreter/umc.cmc.7ce71s408rqgrnsgtkmilevzw?at=1000l3V2&ct=app_tvplus&itscg=30200&itsct=justwatch_tv_12&playableId=tvs.sbd.4000%3AVDKSN0560101&showId=umc.cmc.1ogyy5s2agasxa5qztabrlykn']
1254,tt0098769,The Civil War,tvMiniSeries,"Documentary, History, War",9.0,21323.0,1990.0,ts4959,0.0,[]
1255,tt1179817,The Secret Life of the American Teenager,tvSeries,"Comedy, Drama, Family",4.9,21300.0,2008.0,ts21171,0.0,[]
1256,tt0182629,Rurouni Kenshin,tvSeries,"Action, Adventure, Animation",8.5,21300.0,1996.0,ts34554,0.0,[]
1257,tt1094229,Heartland,tvSeries,"Drama, Family",8.4,21285.0,2007.0,ts22011,1.0,['https://www.netflix.com/title/70171946']
1258,tt0083413,Family Ties,tvSeries,"Comedy, Drama, Family",7.3,21266.0,1982.0,ts10967,0.0,[]
1259,tt27668559,Queen of Tears,tvSeries,"Comedy, Drama, Romance",8.2,21262.0,2024.0,ts373678,1.0,['https://www.netflix.com/title/81707950']
1260,tt13655456,True Story,tvMiniSeries,"Crime, Drama, Thriller",7.4,21246.0,2021.0,ts310057,1.0,['https://www.netflix.com/title/81132961']
1261,tt0112167,Sliders,tvSeries,"Adventure, Fantasy, Sci-Fi",7.4,21241.0,1995.0,ts22474,0.0,[]
1262,tt5638056,The Mick,tvSeries,Comedy,7.8,21237.0,2017.0,ts45024,0.0,[]
1263,tt11083696,Cruel Summer,tvSeries,"Drama, Mystery, Thriller",7.4,21223.0,2021.0,ts224364,1.0,['https://app.primevideo.com/detail?gti=amzn1.dv.gti.82efaa2c-32f9-4ea1-8a3a-5d25e60b9fc2']
1264,tt0976192,The Spectacular Spider-Man,tvSeries,"Action, Adventure, Animation",8.4,21196.0,2008.0,ts22099,0.0,[]
1265,tt14899624,Another Self,tvSeries,"Drama, Romance",7.2,21181.0,2022.0,ts299212,1.0,['https://www.netflix.com/title/81380432']
1266,tt6478318,Masum,tvMiniSeries,"Crime, Drama, Mystery",8.3,21103.0,2017.0,ts53936,1.0,['https://www.netflix.com/title/81026192']
1267,tt0112022,JAG,tvSeries,"Action, Crime, Drama",6.7,21082.0,1995.0,ts22338,0.0,[]
1268,tt0273366,Lizzie McGuire,tvSeries,"Comedy, Drama, Family",6.6,21008.0,2001.0,ts21685,1.0,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Flizzie-mcguire%2F3RlptgsoNczX&subId3=justappsvod']
1269,tt3225270,Noragami,tvSeries,"Action, Adventure, Animation",7.8,21005.0,2014.0,ts41161,0.0,[]
1270,tt0108906,The Kingdom,tvSeries,"Comedy, Drama, Fantasy",8.2,21004.0,1994.0,ts26433,2.0,"['https://www.canalplus.com/series/l-hopital-et-ses-fantomes-saison-1-episode-1/h/21340784_50001?episodeId=21292470_50001', 'https://www.canalplus.com/series/lhopital-et-ses-fantomes/h/21292470_50001']"
1271,tt8679236,Who Is America?,tvSeries,Comedy,8.3,21000.0,2018.0,ts82291,3.0,"['https://app.primevideo.com/detail?gti=amzn1.dv.gti.0e21ac31-df71-47f1-b272-cedfa3ac861e', 'https://tv.apple.com', 'https://www.paramountplus.com/shows/who-is-america/video/nJYt1cWepkQEux3u7dDMWyR8HjZUhmnZ/who-is-america-episode-1?searchReferral=']"
1272,tt15716776,Devil May Cry,tvSeries,"Action, Adventure, Animation",7.5,20990.0,2025.0,ts449348,1.0,['https://www.netflix.com/title/81506915']
1273,tt21975436,Kaiju No. 8,tvSeries,"Action, Adventure, Animation",8.3,20970.0,2024.0,ts365566,2.0,"['https://www.crunchyroll.com/watch/GMKUX1MD1', 'https://app.primevideo.com/detail?gti=amzn1.dv.gti.f576320a-5f28-48ab-a6ec-0ec1849f397f']"
1274,tt1279024,Toradora!,tvSeries,"Animation, Comedy, Drama",7.9,20968.0,2008.0,ts26322,2.0,"['https://app.primevideo.com/detail?gti=amzn1.dv.gti.7cf9cbba-8d1e-4aa3-9f27-bacdf2b4a9ee', 'https://animationdigitalnetwork.com/video/1276-toradora/28561-episode-2']"
1275,tt15358446,Dead Boy Detectives,tvSeries,"Action, Adventure, Comedy",7.5,20950.0,2024.0,ts309453,1.0,['https://www.netflix.com/title/81679967']
1276,tt0074006,"I, Claudius",tvMiniSeries,"Biography, Drama, History",8.8,20948.0,1976.0,ts22361,0.0,[]
1277,tt2406376,The Bridge,tvSeries,"Crime, Drama, Mystery",7.6,20931.0,2013.0,ts15770,1.0,['https://app.primevideo.com/detail?gti=amzn1.dv.gti.3eb6b4e8-c018-fbf9-7837-7932a61a0d6d']
1278,tt16969708,Scott Pilgrim Takes Off,tvMiniSeries,"Action, Adventure, Animation",7.7,20908.0,2023.0,ts321886,1.0,['https://www.netflix.com/title/81153115']
1279,tt13837672,Crime Scene: The Vanishing at the Cecil Hotel,tvMiniSeries,"Crime, Documentary, Mystery",6.0,20893.0,2021.0,ts271595,1.0,['https://www.netflix.com/title/81183727']
1280,tt0126158,He-Man and the Masters of the Universe,tvSeries,"Action, Adventure, Animation",7.5,20882.0,1983.0,ts24918,0.0,[]
1281,tt7745956,She-Ra and the Princesses of Power,tvSeries,"Action, Adventure, Animation",8.1,20874.0,2018.0,ts81331,1.0,['https://www.netflix.com/title/80179762']
1282,tt4839610,We Bare Bears,tvSeries,"Adventure, Animation, Comedy",7.8,20856.0,2014.0,ts36687,3.0,"['https://www.mycanal.fr/jeunesse/we-bare-bears/h/40599725_50889', 'https://app.primevideo.com/detail?gti=amzn1.dv.gti.b3d47b2a-802b-44b2-baaf-4ab2761a993d', 'https://play.max.com/video/watch/83b79c6b-805b-452d-bf7d-29286f825e96?utm_source=universal_search']"
1283,tt0279077,FLCL,tvMiniSeries,"Action, Animation, Comedy",8.1,20846.0,2000.0,ts724,2.0,"['https://play.max.com/video/watch/badc732e-5c52-4ee2-91f2-60bd5a347111?utm_source=universal_search', 'https://www.crunchyroll.com/watch/GR3K37MVR']"
1284,tt7879820,On My Block,tvSeries,"Comedy, Drama",7.8,20839.0,2018.0,ts78382,1.0,['https://www.netflix.com/title/80117809']
1285,tt7375404,Kidding,tvSeries,"Comedy, Drama",8.0,20838.0,2018.0,ts75604,0.0,[]
1286,tt15432016,Devil in Ohio,tvMiniSeries,"Drama, Horror, Mystery",5.9,20805.0,2022.0,ts309827,1.0,['https://www.netflix.com/title/81029704']
1287,tt1587669,Body of Proof,tvSeries,"Comedy, Crime, Drama",7.1,20793.0,2011.0,ts14179,1.0,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fbody-of-proof%2F3IDvOIj8gSnP&subId3=justappsvod']
1288,tt2300923,Go On,tvSeries,Comedy,7.5,20786.0,2012.0,ts21045,0.0,[]
1289,tt26656917,The Agency: Central Intelligence,tvSeries,"Drama, Thriller",7.4,20722.0,2024.0,ts381175,0.0,[]
1290,tt6263222,Strong Girl Bong-soon,tvSeries,"Comedy, Crime, Drama",8.1,20688.0,2017.0,ts53362,1.0,['https://www.netflix.com/title/80198001']
1291,tt10569934,Those About to Die,tvSeries,"Action, Drama",6.6,20634.0,2024.0,ts215968,1.0,['https://app.primevideo.com/detail?gti=amzn1.dv.gti.6a0a7727-7aad-4f10-a1c3-b32e921e47ad']
1292,tt7671070,Industry,tvSeries,Drama,7.5,20626.0,2020.0,ts214743,2.0,"['https://www.mycanal.fr/series/industry/h/40436700_50889', 'https://play.max.com/video/watch/4e1e9f16-a26c-4ae6-af5a-ed7e8520856e?utm_source=universal_search']"
1293,tt10399902,Boy Swallows Universe,tvMiniSeries,"Crime, Drama, Mystery",7.9,20587.0,2024.0,ts213781,1.0,['https://www.netflix.com/title/81449940']
1294,tt1848220,The Magnificent Century,tvSeries,"Biography, Drama, History",6.9,20544.0,2011.0,ts20511,0.0,[]
1295,tt19395018,Constellation,tvSeries,"Sci-Fi, Thriller",6.7,20532.0,2024.0,ts344487,1.0,['https://tv.apple.com/fr/episode/lange-blesse/umc.cmc.55x29x2qadzw9g06qdlqik6hl?at=1000l3V2&ct=app_tvplus&itscg=30200&itsct=justwatch_tv_12&playableId=tvs.sbd.4000%3AA0011301001&showId=umc.cmc.3lvo8a7ezxpysdy3gou3fsns0']
1296,tt8993398,Rascal Does Not Dream of Bunny Girl Senpai,tvSeries,"Animation, Drama, Fantasy",8.0,20515.0,2018.0,ts84280,2.0,"['https://www.crunchyroll.com/watch/GZ7UV15QX', 'https://app.primevideo.com/detail?gti=amzn1.dv.gti.d0580ad7-29c0-44ce-aca4-44f11817cdb7']"
1297,tt6110648,The Purge,tvSeries,"Action, Drama, Horror",6.6,20513.0,2018.0,ts81794,0.0,[]
1298,tt5540054,The Tick,tvSeries,"Action, Adventure, Comedy",7.4,20496.0,2016.0,ts42002,1.0,['https://app.primevideo.com/detail?gti=amzn1.dv.gti.7caef6cf-8611-5013-052d-090a853c75ca']
1299,tt11343600,Brand New Cherry Flavor,tvMiniSeries,"Drama, Horror, Mystery",7.1,20493.0,2021.0,ts227473,1.0,['https://www.netflix.com/title/80233374']
1300,tt2758770,Star vs. the Forces of Evil,tvSeries,"Action, Adventure, Animation",7.9,20485.0,2012.0,ts21980,1.0,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fstar-butterfly%2F3dinruRQMph5&subId3=justappsvod']
1301,tt8681148,This Is Going to Hurt,tvMiniSeries,"Biography, Comedy, Drama",8.4,20476.0,2022.0,ts108603,0.0,[]
1302,tt1734135,Trollhunters: Tales of Arcadia,tvSeries,"Action, Adventure, Animation",8.4,20469.0,2016.0,ts53249,1.0,['https://www.netflix.com/title/80075820']
1303,tt1865769,Jessie,tvSeries,"Comedy, Drama, Family",6.2,20437.0,2011.0,ts20635,1.0,['https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fjessie%2F3EgfU1UpcfP6&subId3=justappsvod']
1304,tt2058303,Fresh Meat,tvSeries,"Comedy, Drama",7.8,20427.0,2011.0,ts11961,0.0,[]
1305,tt13366604,Platonic,tvSeries,"Comedy, Romance",7.2,20410.0,2023.0,ts256514,1.0,['https://tv.apple.com/fr/episode/pilote/umc.cmc.4bqorsgk9lk9umuh8fuphqrhv?at=1000l3V2&ct=app_tvplus&itscg=30200&itsct=justwatch_tv_12&playableId=tvs.sbd.4000%3AA0044101001&showId=umc.cmc.y7bc18x7co813l8i2tlsyb4l']
1306,tt13911284,Hell's Paradise: Jigokuraku,tvSeries,"Action, Adventure, Animation",8.1,20406.0,2023.0,ts271931,3.0,"['https://www.netflix.com/title/81574246', 'https://app.primevideo.com/detail?gti=amzn1.dv.gti.e58a69fa-2161-4aed-bd56-5eab3ff4fbd0', 'https://www.crunchyroll.com/watch/G50UZ1M9D']"
1307,tt6461726,A.P. Bio,tvSeries,Comedy,7.4,20404.0,2018.0,ts57141,0.0,[]
1308,tt3673794,Kingdom,tvSeries,"Drama, Sport",8.5,20402.0,2014.0,ts20749,1.0,['https://www.mycanal.fr/series/kingdom/h/5436384_50071']
1309,tt28104766,Squid Game: The Challenge,tvSeries,"Game-Show, Reality-TV",5.8,20384.0,2023.0,ts356925,1.0,['https://www.netflix.com/title/81615540']
1310,tt0111945,The Drew Carey Show,tvSeries,Comedy,6.9,20351.0,1995.0,ts17178,0.0,[]
1311,tt5706996,Girlboss,tvSeries,Comedy,7.0,20334.0,2017.0,ts39016,1.0,['https://www.netflix.com/title/80115671']
1312,tt11379456,My Lady Jane,tvSeries,"Comedy, Drama, Fantasy",7.3,20313.0,2024.0,ts230423,1.0,['https://app.primevideo.com/detail?gti=amzn1.dv.gti.1b73463c-69ca-4b92-b896-32564ed988ae']
1313,tt0118266,The New Batman Adventures,tvSeries,"Action, Adventure, Animation",8.4,20304.0,1997.0,ts21261,0.0,[]
1314,tt3431758,"No Game, No Life",tvSeries,"Adventure, Animation, Comedy",7.6,20296.0,2014.0,ts23054,2.0,"['https://animationdigitalnetwork.com/video/315-no-game-no-life/5002-episode-2', 'https://app.primevideo.com/detail?gti=amzn1.dv.gti.e8b76fcc-6249-6c36-244c-a9eb065f8738']"
1315,tt10875696,Marianne,tvSeries,"Drama, Horror, Mystery",7.3,20289.0,2019.0,ts219101,1.0,['https://www.netflix.com/title/80217779']
