,id,title,type,genres,averageRating,numVotes,releaseYear,idjw,NbDiff,ClassifImdb,Diffuseur,SVOD,ClassificationSVOD
1147,tt8923854,Black Summer,tvSeries,"Action, Drama, Horror",6.6,36429.0,2019.0,ts89564,1.0,16,https://www.netflix.com/title/80198988,Netflix,16+
1148,tt20600980,Skeleton Crew,tvSeries,"Action, Adventure, Sci-Fi",7.1,36343.0,2024.0,ts353851,1.0,,https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fstar-wars-skeleton-crew%2F5V2Mi4qOaO77&subId3=justappsvod,Disney+,12+
1149,tt1064899,Queen of the South,tvSeries,"Action, Crime, Drama",8.0,36264.0,2016.0,ts41961,2.0,16,https://www.netflix.com/title/80107369,Netflix,16+
1150,tt1064899,Queen of the South,tvSeries,"Action, Crime, Drama",8.0,36264.0,2016.0,ts41961,2.0,16,https://www.netflix.com/title/70205672,Netflix,16+
1151,tt8879940,Mythic Quest,tvSeries,Comedy,7.7,36071.0,2020.0,ts287697,1.0,12,https://tv.apple.com/fr/episode/pilote/umc.cmc.4nophqr1ztliqnbyeh0i7nnn2?at=1000l3V2&ct=app_tvplus&itscg=30200&itsct=justwatch_tv_12&playableId=tvs.sbd.4000%3AVHRQT0560101&showId=umc.cmc.1nfdfd5zlk05fo1bwwetzldy3,AppleTV+,-12
1152,tt2701582,Endeavour,tvSeries,"Crime, Drama, Mystery",8.6,36060.0,2012.0,ts190,1.0,tous publics::(dvd rating),https://www.canalplus.com/series/les-enquetes-de-morse/h/3049279_50076,Canal+,tous publics
1153,tt32252772,Dexter: Original Sin,tvSeries,"Crime, Drama, Mystery",8.2,36032.0,2024.0,ts381119,2.0,,https://www.canalplus.com/series/dexter-les-origines/h/27664830_50001/saisons/,Canal+,-12
1154,tt32252772,Dexter: Original Sin,tvSeries,"Crime, Drama, Mystery",8.2,36032.0,2024.0,ts381119,2.0,,https://www.canalplus.com/series/dexter-les-origines-saison-1-episode-1/h/27664829_50001?episodeId=27635956_50001,Canal+,-12
1155,tt13640670,Man vs. Bee,tvSeries,"Comedy, Family, Short",6.7,35841.0,2022.0,ts277084,1.0,7::(self-applied),https://www.netflix.com/title/81222715,Netflix,10+
1156,tt2211129,The Mindy Project,tvSeries,Comedy,7.5,35833.0,2012.0,ts21503,1.0,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.c0b7d871-e6a7-b4bf-7849-47d6f5a7b46e,Prime Video,7+
1158,tt1255913,Bored to Death,tvSeries,"Comedy, Crime, Drama",7.8,35441.0,2009.0,ts6889,3.0,,https://www.mycanal.fr/series/bored-to-death/h/40509749_50889,MyCanal,-16
1159,tt1255913,Bored to Death,tvSeries,"Comedy, Crime, Drama",7.8,35441.0,2009.0,ts6889,3.0,,https://app.primevideo.com/detail?gti=amzn1.dv.gti.d0b66e97-73ea-e151-1e9f-e4ea94250b3e,Prime Video,16+
1160,tt1255913,Bored to Death,tvSeries,"Comedy, Crime, Drama",7.8,35441.0,2009.0,ts6889,3.0,,https://play.max.com/video/watch/8ba657c8-1bd2-453a-9c76-dc8cae6959be?utm_source=universal_search,MAX,
1161,tt16294384,Disclaimer,tvSeries,"Drama, Mystery, Thriller",7.5,35288.0,2024.0,ts320076,1.0,16,https://tv.apple.com/fr/episode/i/umc.cmc.d5t144908j6a3jiupa8nboq3?at=1000l3V2&ct=app_tvplus&itscg=30200&itsct=justwatch_tv_12&playableId=tvs.sbd.4000%3AA0037901001&showId=umc.cmc.1cbgkx1fenkjtrha0n1a6fkc3,AppleTV+,-16
1162,tt16288804,Berlin,tvSeries,"Action, Crime, Drama",7.0,35231.0,2023.0,ts326764,1.0,,https://www.netflix.com/title/81586657,Netflix,13+
1163,tt3766376,Vice Principals,tvSeries,Comedy,8.0,35204.0,2016.0,ts38803,3.0,10,https://www.mycanal.fr/series/vice-principals/h/40472484_50889,MyCanal,-10
1164,tt3766376,Vice Principals,tvSeries,Comedy,8.0,35204.0,2016.0,ts38803,3.0,10,https://app.primevideo.com/detail?gti=amzn1.dv.gti.56b8525d-af7c-e439-b2a9-2605cd1b38a5,Prime Video,7+
1165,tt3766376,Vice Principals,tvSeries,Comedy,8.0,35204.0,2016.0,ts38803,3.0,10,https://play.max.com/video/watch/2c205cb7-51ad-4e5a-a9ec-5e4ccfc27c21?utm_source=universal_search,MAX,
1166,tt7562112,Pose,tvSeries,Drama,8.6,35092.0,2018.0,ts80677,1.0,12,https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fpose%2F1ARtTsGv1oCS&subId3=justappsvod,Disney+,16+
1167,tt8295472,The Order,tvSeries,"Drama, Fantasy, Horror",6.7,35040.0,2019.0,ts83657,1.0,16::(self-applied),https://www.netflix.com/title/80238357,Netflix,16+
1168,tt8740614,The Residence,tvMiniSeries,"Comedy, Crime, Drama",7.7,34805.0,2025.0,ts416125,1.0,,https://www.netflix.com/title/81005297,Netflix,13+
1169,tt9679542,Dr. Stone,tvSeries,"Action, Adventure, Animation",8.1,34722.0,2019.0,ts87563,5.0,10,https://app.primevideo.com/detail?gti=amzn1.dv.gti.ee05168f-f050-4fea-9149-e364c78ee80b,Prime Video,18+
1170,tt9679542,Dr. Stone,tvSeries,"Action, Adventure, Animation",8.1,34722.0,2019.0,ts87563,5.0,10,https://app.molotov.tv/channel/267/program/192220,MolotovTV,
1171,tt9679542,Dr. Stone,tvSeries,"Action, Adventure, Animation",8.1,34722.0,2019.0,ts87563,5.0,10,https://www.netflix.com/title/81046193,Netflix,16+
1172,tt9679542,Dr. Stone,tvSeries,"Action, Adventure, Animation",8.1,34722.0,2019.0,ts87563,5.0,10,https://app.primevideo.com/detail?gti=amzn1.dv.gti.174a0617-cbc9-4259-8d6f-3e9b46e480b3,Prime Video,TOUS PUBLICS
1173,tt9679542,Dr. Stone,tvSeries,"Action, Adventure, Animation",8.1,34722.0,2019.0,ts87563,5.0,10,https://www.crunchyroll.com/watch/GG1U284Z5,Crunchyroll,
1174,tt7078180,Violet Evergarden,tvMiniSeries,"Animation, Drama, Family",8.4,34692.0,2018.0,ts76869,1.0,7::(self-applied),https://www.netflix.com/title/81010662,Netflix,7+
1175,tt10231312,Inside Job,tvSeries,"Adventure, Animation, Comedy",7.7,34661.0,2021.0,ts311985,1.0,16::(self-applied),https://www.netflix.com/title/80995819,Netflix,16+
1176,tt13433812,Vincenzo,tvSeries,"Action, Comedy, Crime",8.4,34571.0,2021.0,ts271867,1.0,tous publics avec avertissement,https://www.netflix.com/title/81365087,Netflix,16+
1177,tt6487482,Insatiable,tvSeries,"Comedy, Drama, Thriller",6.5,34532.0,2018.0,ts82302,1.0,16,https://www.netflix.com/title/80179905,Netflix,16+
1178,tt9170236,Pieces of Her,tvMiniSeries,"Crime, Drama, Mystery",6.3,34475.0,2022.0,ts225061,1.0,16::(self-applied),https://www.netflix.com/title/81015514,Netflix,16+
1179,tt4192812,Unforgotten,tvSeries,"Crime, Drama, Mystery",8.4,34459.0,2015.0,ts36929,1.0,tous publics,https://www.canalplus.com/series/unforgotten-le-passe-deterre/h/7689235_50076,Canal+,tous publics
1180,tt14168162,Bosch: Legacy,tvSeries,"Crime, Drama",8.4,34390.0,2022.0,ts320489,1.0,16::(self-applied),https://app.primevideo.com/detail?gti=amzn1.dv.gti.26e903af-4faf-43d2-8db5-c368a1613db9,Prime Video,16+
1181,tt30003786,The Great Indian Kapil Show,tvSeries,"Comedy, Talk-Show",6.4,34332.0,2024.0,ts411558,1.0,,https://www.netflix.com/title/81737430,Netflix,10+
1182,tt0278866,Kim Possible,tvSeries,"Action, Adventure, Animation",7.2,34268.0,2002.0,ts20394,1.0,tous publics,https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fkim-possible%2F2sYzyxqDwZEp&subId3=justappsvod,Disney+,6+
1183,tt8210856,Cursed,tvSeries,"Adventure, Drama, Fantasy",6.0,34254.0,2020.0,ts84661,1.0,16,https://www.netflix.com/title/80199393,Netflix,16+
1184,tt6877772,American Vandal,tvSeries,"Comedy, Crime, Drama",8.1,34122.0,2017.0,ts74816,1.0,16,https://www.netflix.com/title/80117545,Netflix,16+
1185,tt9425132,Conversations with a Killer: The Ted Bundy Tapes,tvMiniSeries,"Biography, Crime, Documentary",7.7,34039.0,2019.0,ts87364,1.0,,https://www.netflix.com/title/80226612,Netflix,16+
1186,tt0830361,The Lost Room,tvMiniSeries,"Action, Fantasy, Mystery",8.1,34021.0,2006.0,ts20645,1.0,18,https://app.primevideo.com/detail?gti=amzn1.dv.gti.60bbda1c-4f07-d40c-aa3d-64d884498c74,Prime Video,18+
1187,tt3742982,Akame ga Kill!,tvSeries,"Action, Animation, Comedy",7.8,33901.0,2014.0,ts20066,2.0,12::(dvd rating),https://app.primevideo.com/detail?gti=amzn1.dv.gti.b96c05b6-1cbd-4e66-8f50-109c81d2fd6e,Prime Video,16+
1188,tt3742982,Akame ga Kill!,tvSeries,"Action, Animation, Comedy",7.8,33901.0,2014.0,ts20066,2.0,12::(dvd rating),https://animationdigitalnetwork.com/video/322-red-eyes-sword-akame-ga-kill/5185-episode-2,ADN,
1189,tt15574312,The Patient,tvMiniSeries,"Drama, Mystery, Thriller",7.0,33847.0,2022.0,ts315626,1.0,,https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fthe-patient%2F4lTrRbumnjNn&subId3=justappsvod,Disney+,16+
1190,tt14819828,Business Proposal,tvSeries,"Comedy, Drama, Romance",8.1,33836.0,2022.0,ts321298,1.0,13::(self-applied),https://www.netflix.com/title/81509440,Netflix,13+
1191,tt4998350,The Deuce,tvSeries,"Crime, Drama, Mystery",8.1,33592.0,2017.0,ts42172,3.0,12,https://app.primevideo.com/detail?gti=amzn1.dv.gti.545e0531-037d-45a6-bd47-d213f49572cd,Prime Video,16+
1192,tt4998350,The Deuce,tvSeries,"Crime, Drama, Mystery",8.1,33592.0,2017.0,ts42172,3.0,12,https://play.max.com/video/watch/2db11fa9-d901-46d5-86af-ca3eb8d02af5?utm_source=universal_search,MAX,
1193,tt4998350,The Deuce,tvSeries,"Crime, Drama, Mystery",8.1,33592.0,2017.0,ts42172,3.0,12,https://www.mycanal.fr/series/the-deuce/h/40472507_50889,MyCanal,-16
1194,tt8910922,Solar Opposites,tvSeries,"Adventure, Animation, Comedy",7.9,33553.0,2020.0,ts106499,1.0,18,https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fsolar-opposites%2F3ZEf8rZecJf8&subId3=justappsvod,Disney+,16+
1195,tt5607616,Re: Zero - Starting Life in Another World,tvSeries,"Adventure, Animation, Drama",8.1,33519.0,2016.0,ts41257,2.0,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.0787268f-3ff4-43e1-a853-cdfe632eff96,Prime Video,18+
1196,tt5607616,Re: Zero - Starting Life in Another World,tvSeries,"Adventure, Animation, Drama",8.1,33519.0,2016.0,ts41257,2.0,tous publics,https://www.crunchyroll.com/watch/GD9UEZ2VX,Crunchyroll,
1197,tt0368479,Cold Case,tvSeries,"Crime, Drama, Mystery",7.6,33397.0,2003.0,ts2578,1.0,10,https://app.primevideo.com/detail?gti=amzn1.dv.gti.9ded3be6-1951-4823-bac2-df0a3eedb1f4,Prime Video,18+
1198,tt11816814,Painkiller,tvMiniSeries,"Crime, Drama",7.4,33296.0,2023.0,ts245316,1.0,12,https://www.netflix.com/title/81095069,Netflix,16+
1199,tt20869502,Extraordinary Attorney Woo,tvSeries,Drama,8.6,33286.0,2022.0,ts344162,1.0,16::(self-applied),https://www.netflix.com/title/81518991,Netflix,16+
1200,tt5368542,The Exorcist,tvSeries,"Drama, Horror, Mystery",7.9,32964.0,2016.0,ts41145,1.0,16,https://app.primevideo.com/detail?gti=amzn1.dv.gti.60abee7f-2157-144b-9eb6-7973f1650ac4,Prime Video,16+
1201,tt10839422,Sex/Life,tvSeries,"Comedy, Drama, Romance",5.6,32921.0,2021.0,ts289334,1.0,18::(self-applied),https://www.netflix.com/title/80991848,Netflix,18+
1202,tt2372220,The White Queen,tvMiniSeries,"Drama, History, Romance",7.7,32864.0,2013.0,ts20765,2.0,7,https://app.primevideo.com/detail?gti=amzn1.dv.gti.cca9f78c-21d9-1a7f-4ff2-b9cc116ade4a,Prime Video,16+
1203,tt2372220,The White Queen,tvMiniSeries,"Drama, History, Romance",7.7,32864.0,2013.0,ts20765,2.0,7,https://play.max.com/video/watch/1ccf18ab-df43-4b0d-b054-553baffc1f63?utm_source=universal_search,MAX,
1204,tt11212276,The Sex Lives of College Girls,tvSeries,Comedy,7.7,32854.0,2021.0,ts229732,3.0,18::(self-applied),https://play.max.com/video/watch/aaaf8db1-3d78-4de4-9a34-97a830df9a22?utm_source=universal_search,MAX,
1205,tt11212276,The Sex Lives of College Girls,tvSeries,Comedy,7.7,32854.0,2021.0,ts229732,3.0,18::(self-applied),https://app.primevideo.com/detail?gti=amzn1.dv.gti.ecfeaeb7-6642-4a60-a9b4-f0e321df465a,Prime Video,18+
1206,tt11212276,The Sex Lives of College Girls,tvSeries,Comedy,7.7,32854.0,2021.0,ts229732,3.0,18::(self-applied),https://www.mycanal.fr/series/the-sex-lives-of-college-girls/h/40427878_50889,MyCanal,-12
1207,tt26670955,A Man on the Inside,tvSeries,"Comedy, Crime",7.7,32842.0,2024.0,ts381233,1.0,,https://www.netflix.com/title/81677257,Netflix,13+
1208,tt30217403,Dandadan,tvSeries,"Action, Adventure, Animation",8.4,32823.0,2024.0,ts413191,5.0,16::(streaming rating),https://www.netflix.com/title/81736884,Netflix,16+
1209,tt30217403,Dandadan,tvSeries,"Action, Adventure, Animation",8.4,32823.0,2024.0,ts413191,5.0,16::(streaming rating),https://animationdigitalnetwork.com/video/1160-dan-da-dan/26663-episode-2,ADN,
1210,tt30217403,Dandadan,tvSeries,"Action, Adventure, Animation",8.4,32823.0,2024.0,ts413191,5.0,16::(streaming rating),https://app.primevideo.com/detail?gti=amzn1.dv.gti.91f48703-0d97-465e-884f-1a73c12b1526,Prime Video,18+
1211,tt30217403,Dandadan,tvSeries,"Action, Adventure, Animation",8.4,32823.0,2024.0,ts413191,5.0,16::(streaming rating),https://app.primevideo.com/detail?gti=amzn1.dv.gti.5d7e8feb-18f9-457b-a898-ba56ab4a0164,Prime Video,18+
1212,tt30217403,Dandadan,tvSeries,"Action, Adventure, Animation",8.4,32823.0,2024.0,ts413191,5.0,16::(streaming rating),https://www.crunchyroll.com/watch/G0DUMG92V,Crunchyroll,
1213,tt13062500,The Walking Dead: Daryl Dixon,tvSeries,"Drama, Horror",7.5,32652.0,2023.0,ts260403,4.0,,https://www.mycanal.fr/series/the-walking-dead-daryl-dixon/h/23361273_50662,MyCanal,-16
1214,tt13062500,The Walking Dead: Daryl Dixon,tvSeries,"Drama, Horror",7.5,32652.0,2023.0,ts260403,4.0,,https://tv.apple.com/fr/show/the-walking-dead-daryl-dixon/umc.cmc.5ucwlsi6nuwwhhv1pwl0vnb2s?at=1000l3V2&ct=app_tv&itscg=30200&itsct=justwatch_tv_12,AppleTV+,-18
1215,tt13062500,The Walking Dead: Daryl Dixon,tvSeries,"Drama, Horror",7.5,32652.0,2023.0,ts260403,4.0,,https://www.paramountplus.com/shows/the-walking-dead-daryl-dixon/video/Ht5B8pSL9zsvbe6BVauRnO4ujytKBx_D/the-walking-dead-daryl-dixon-l-ame-perdue?searchReferral=,Paramount+,18
1216,tt13062500,The Walking Dead: Daryl Dixon,tvSeries,"Drama, Horror",7.5,32652.0,2023.0,ts260403,4.0,,https://app.primevideo.com/detail?gti=amzn1.dv.gti.a4108cb6-5c3b-4c00-8738-a7ad702ac470,Prime Video,18+
1217,tt1986770,Anger Management,tvSeries,"Comedy, Romance",6.6,32508.0,2012.0,ts2186,1.0,,https://app.primevideo.com/detail?gti=amzn1.dv.gti.5cabea5a-4915-139e-a051-1216eb358a6e,Prime Video,13+
1218,tt1495708,Covert Affairs,tvSeries,"Action, Crime, Drama",7.3,32410.0,2010.0,ts14798,1.0,13::(self-applied),https://app.primevideo.com/detail?gti=amzn1.dv.gti.ccb02776-e09d-fd2b-d589-b3da45f13bd1,Prime Video,TOUS PUBLICS
1219,tt6660498,Devilman Crybaby,tvMiniSeries,"Action, Animation, Drama",7.6,32351.0,2018.0,ts76865,1.0,16,https://www.netflix.com/title/80174974,Netflix,16+
1220,tt3960394,Interview with the Vampire,tvSeries,"Drama, Fantasy, Horror",7.5,32343.0,2022.0,ts296827,3.0,,https://tv.apple.com/fr/show/entretien-avec-un-vampire/umc.cmc.2acmzat4ybtx8gue0uv4vx7o9?at=1000l3V2&ct=app_tv&itscg=30200&itsct=justwatch_tv_12,AppleTV+,-18
1221,tt3960394,Interview with the Vampire,tvSeries,"Drama, Fantasy, Horror",7.5,32343.0,2022.0,ts296827,3.0,,https://www.paramountplus.com/shows/interview-with-the-vampire/video/P7xflEIqRgp8Qpk0l6lpzr96mnuFtE3_/entretien-avec-le-vampire-plong-s-dans-un-merveillement-croissant?searchReferral=,Paramount+,18
1222,tt3960394,Interview with the Vampire,tvSeries,"Drama, Fantasy, Horror",7.5,32343.0,2022.0,ts296827,3.0,,https://www.mycanal.fr/series/entretien-avec-un-vampire/h/24958148_50662,MyCanal,-16
1223,tt13651632,Night Stalker: The Hunt for a Serial Killer,tvMiniSeries,"Crime, Documentary, Mystery",7.5,32299.0,2021.0,ts271413,1.0,16,https://www.netflix.com/title/81025701,Netflix,16+
1224,tt10405370,Rogue Heroes,tvSeries,"Action, Drama, Thriller",8.2,32283.0,2022.0,ts213451,2.0,18,https://www.canalplus.com/series/rogue-heroes-saison-1-episode-1/h/20301411_50001?episodeId=20270362_50001,Canal+,-12
1225,tt10405370,Rogue Heroes,tvSeries,"Action, Drama, Thriller",8.2,32283.0,2022.0,ts213451,2.0,18,https://www.canalplus.com/series/rogue-heroes/h/20270362_50001,Canal+,-12
1226,tt4655480,Chicago Med,tvSeries,Drama,7.6,32258.0,2015.0,ts37490,1.0,tous publics::(with warning),https://app.primevideo.com/detail?gti=amzn1.dv.gti.778846c1-0e9f-4569-b775-4d4572ce328c,Prime Video,18+
1227,tt0412175,Medium,tvSeries,"Crime, Drama, Fantasy",7.1,32249.0,2005.0,ts21457,2.0,10,https://app.primevideo.com/detail?gti=amzn1.dv.gti.45962a7f-a92b-46a2-90b6-2635ada1c4bc,Prime Video,16+
1228,tt0412175,Medium,tvSeries,"Crime, Drama, Fantasy",7.1,32249.0,2005.0,ts21457,2.0,10,https://app.molotov.tv/channel/45/program/56193,MolotovTV,
1229,tt8342862,Evil Genius: The True Story of America's Most Diabolical Bank Heist,tvMiniSeries,"Crime, Documentary",7.5,32197.0,2018.0,ts80705,1.0,,https://www.netflix.com/title/80158319,Netflix,16+
1230,tt0760437,Ben 10,tvSeries,"Action, Adventure, Animation",7.5,32179.0,2005.0,ts10978,4.0,tous publics,https://www.mycanal.fr/jeunesse/classic-ben-10/h/40545877_50889,MyCanal,-10
1231,tt0760437,Ben 10,tvSeries,"Action, Adventure, Animation",7.5,32179.0,2005.0,ts10978,4.0,tous publics,https://play.max.com/video/watch/6fb32050-200a-4a06-be7d-3b304b08b4bf?utm_source=universal_search,MAX,
1232,tt0760437,Ben 10,tvSeries,"Action, Adventure, Animation",7.5,32179.0,2005.0,ts10978,4.0,tous publics,https://www.netflix.com/title/70155571,Netflix,7+
1233,tt0760437,Ben 10,tvSeries,"Action, Adventure, Animation",7.5,32179.0,2005.0,ts10978,4.0,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.81870153-60f5-47e6-a2de-b29374280fb3,Prime Video,7+
1234,tt9735318,The Beatles: Get Back,tvMiniSeries,"Biography, Documentary, Music",8.9,32176.0,2021.0,ts299852,1.0,16::(self-applied),https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fthe-beatles-get-back%2F7DcWEeWVqrkE&subId3=justappsvod,Disney+,16+
1235,tt1086761,Keeping Up with the Kardashians,tvSeries,"Family, Reality-TV",2.9,31944.0,2007.0,ts22003,5.0,13::(self-applied),https://www.netflix.com/title/70153388,Netflix,13+
1236,tt1086761,Keeping Up with the Kardashians,tvSeries,"Family, Reality-TV",2.9,31944.0,2007.0,ts22003,5.0,13::(self-applied),https://www.hayu.com/show/episode/29967912111,Autre,
1237,tt1086761,Keeping Up with the Kardashians,tvSeries,"Family, Reality-TV",2.9,31944.0,2007.0,ts22003,5.0,13::(self-applied),https://app.primevideo.com/detail?gti=amzn1.dv.gti.7ab9eb55-ac3f-0381-e751-a71a317a550b,Prime Video,18+
1238,tt1086761,Keeping Up with the Kardashians,tvSeries,"Family, Reality-TV",2.9,31944.0,2007.0,ts22003,5.0,13::(self-applied),https://app.primevideo.com/detail?gti=amzn1.dv.gti.1421ecfb-1a64-4c0b-b89b-748cbe0f839d,Prime Video,18+
1239,tt1086761,Keeping Up with the Kardashians,tvSeries,"Family, Reality-TV",2.9,31944.0,2007.0,ts22003,5.0,13::(self-applied),https://www.mycanal.fr/divertissement/lincroyable-famille-kardashian/h/4860621_50071,MyCanal,-16
1240,tt6342474,Boruto: Naruto Next Generations,tvSeries,"Action, Adventure, Animation",6.3,31918.0,2017.0,ts56104,5.0,12,https://app.primevideo.com/detail?gti=amzn1.dv.gti.f530ba90-f172-4f53-817f-98221799d3a7,Prime Video,16+
1241,tt6342474,Boruto: Naruto Next Generations,tvSeries,"Action, Adventure, Animation",6.3,31918.0,2017.0,ts56104,5.0,12,https://www.netflix.com/title/81080523,Netflix,13+
1242,tt6342474,Boruto: Naruto Next Generations,tvSeries,"Action, Adventure, Animation",6.3,31918.0,2017.0,ts56104,5.0,12,https://www.crunchyroll.com/watch/G6X0QPE7Y,Crunchyroll,
1243,tt6342474,Boruto: Naruto Next Generations,tvSeries,"Action, Adventure, Animation",6.3,31918.0,2017.0,ts56104,5.0,12,https://app.primevideo.com/detail?gti=amzn1.dv.gti.4028b77b-b653-422b-83ec-8559aa59bf8f,Prime Video,13+
1244,tt6342474,Boruto: Naruto Next Generations,tvSeries,"Action, Adventure, Animation",6.3,31918.0,2017.0,ts56104,5.0,12,https://app.primevideo.com/detail?gti=amzn1.dv.gti.58b69cc5-3950-9951-0002-325a5d14e6dc,Prime Video,13+
1245,tt9184986,Barbarians,tvSeries,"Action, Adventure, Drama",7.2,31912.0,2020.0,ts246072,1.0,16::(self-applied),https://www.netflix.com/title/81024039,Netflix,16+
1246,tt1604099,Victorious,tvSeries,"Comedy, Drama, Family",7.0,31902.0,2010.0,ts30311,5.0,tous publics,https://www.paramountplus.com/shows/victorious/video/hULiSl6i17tppq1M2mE0GUlNbj9NabZC/victorious-pilot?searchReferral=,Paramount+,6
1247,tt1604099,Victorious,tvSeries,"Comedy, Drama, Family",7.0,31902.0,2010.0,ts30311,5.0,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.bae65f29-27b6-4de2-941e-4137dcbebf12,Prime Video,TOUS PUBLICS
1248,tt1604099,Victorious,tvSeries,"Comedy, Drama, Family",7.0,31902.0,2010.0,ts30311,5.0,tous publics,https://www.mycanal.fr/series/victorious/h/4603878_50662,MyCanal,-10
1249,tt1604099,Victorious,tvSeries,"Comedy, Drama, Family",7.0,31902.0,2010.0,ts30311,5.0,tous publics,https://www.netflix.com/title/70172485,Netflix,7+
1250,tt1604099,Victorious,tvSeries,"Comedy, Drama, Family",7.0,31902.0,2010.0,ts30311,5.0,tous publics,https://tv.apple.com/fr/show/victorious/umc.cmc.699wwdt8u14mpeopic3bt0rs5?at=1000l3V2&ct=app_tv&itscg=30200&itsct=justwatch_tv_12,AppleTV+,-10
1251,tt4378376,Babylon Berlin,tvSeries,"Crime, Drama, Thriller",8.4,31885.0,2017.0,ts42477,2.0,12,https://www.canalplus.com/series/babylon-berlin-saison-1-episode-1/h/10216071_50001?episodeId=10221969_50001,Canal+,-12
1252,tt4378376,Babylon Berlin,tvSeries,"Crime, Drama, Thriller",8.4,31885.0,2017.0,ts42477,2.0,12,https://www.canalplus.com/series/babylon-berlin/h/10221969_50001,Canal+,-12
1253,tt2262532,The Fosters,tvSeries,"Drama, Romance",7.9,31793.0,2013.0,ts4882,1.0,,https://disneyplus.bn5x.net/c/1206980/705874/9358?u=https%3A%2F%2Fwww.disneyplus.com%2Fseries%2Fthe-fosters%2F7Hqh686R8u7X&subId3=justappsvod,Disney+,12+
1254,tt12235718,Hellbound,tvSeries,"Crime, Drama, Fantasy",6.6,31786.0,2021.0,ts251675,1.0,18::(self-applied),https://www.netflix.com/title/81256675,Netflix,16+
1255,tt12682218,Scenes from a Marriage,tvMiniSeries,Drama,8.0,31775.0,2021.0,ts265296,3.0,18,https://app.primevideo.com/detail?gti=amzn1.dv.gti.064a17fe-72a8-4e63-bfb7-4d61c948e506,Prime Video,16+
1256,tt12682218,Scenes from a Marriage,tvMiniSeries,Drama,8.0,31775.0,2021.0,ts265296,3.0,18,https://play.max.com/video/watch/b31bb012-5313-4f6f-82b3-975562f8d5ce?utm_source=universal_search,MAX,
1257,tt12682218,Scenes from a Marriage,tvMiniSeries,Drama,8.0,31775.0,2021.0,ts265296,3.0,18,https://www.mycanal.fr/series/scenes-from-a-marriage/h/40472558_50889,MyCanal,-12
1258,tt0096542,Baywatch,tvSeries,"Action, Adventure, Crime",5.5,31754.0,1989.0,ts242,1.0,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.3c3354c7-3894-4d6e-a724-db003984e1b8,Prime Video,TOUS PUBLICS
1259,tt6866266,Escape at Dannemora,tvMiniSeries,"Biography, Crime, Drama",7.9,31617.0,2018.0,ts57517,3.0,12::(self-applied),https://tv.apple.com/fr/show/escape-at-dannemora/umc.cmc.6f04oz6z0z61c43k2akp0fasm?at=1000l3V2&ct=app_tv&itscg=30200&itsct=justwatch_tv_12,AppleTV+,-18
1260,tt6866266,Escape at Dannemora,tvMiniSeries,"Biography, Crime, Drama",7.9,31617.0,2018.0,ts57517,3.0,12::(self-applied),https://app.primevideo.com/detail?gti=amzn1.dv.gti.78a44064-dc5a-4a00-b94f-a1800ac9eb93,Prime Video,18+
1261,tt6866266,Escape at Dannemora,tvMiniSeries,"Biography, Crime, Drama",7.9,31617.0,2018.0,ts57517,3.0,12::(self-applied),https://www.paramountplus.com/shows/escape-at-dannemora/video/R3AYqeO4A_zfHx7t953zo5_NilkNzmRd/escape-at-dannemora-part-1?searchReferral=,Paramount+,16
1262,tt11771270,The English,tvMiniSeries,"Drama, Western",7.8,31608.0,2022.0,ts225313,1.0,16::(self-applied),https://www.canalplus.com/series/the-english/h/21043665_50001,Canal+,-12
1263,tt3877200,The Missing,tvSeries,"Crime, Drama, Mystery",8.1,31562.0,2014.0,ts20362,1.0,tous publics,https://app.primevideo.com/detail?gti=amzn1.dv.gti.46bbf798-80f1-df9f-c998-184abfcf7399,Prime Video,16+
1264,tt20863760,Dear Child,tvMiniSeries,"Crime, Drama, Mystery",7.3,31561.0,2023.0,ts355870,1.0,,https://www.netflix.com/title/81513233,Netflix,16+
1265,tt9064858,Them,tvSeries,"Drama, Horror, Thriller",7.5,31412.0,2021.0,ts242693,1.0,16::(self-applied),https://app.primevideo.com/detail?gti=amzn1.dv.gti.12bc3388-b77e-d775-20c2-b4fb9eb33f75,Prime Video,18+
1266,tt1526318,Borgen,tvSeries,Drama,8.5,31319.0,2010.0,ts345200,1.0,tous publics,https://www.netflix.com/title/70302482,Netflix,13+
